36.99544765;35.31542761447129;Özel Ortopedıa Hastanesi
36.995492850000005;35.314553599999996;Acıbadem Adana Hastanesi
37.00451705;35.31528131563518;Adana Metro Hastanesi
37.0110114;35.3765343;Özel İsa Alataş Tıp Merkezi
37.01159893664793;35.35478864148807;Yüreğir Devlet Hastanesi
37.0140333;35.32555913784009;Adana Ortadoğu Hastanesi
37.01952045;35.32203587760764;Seyhan Devlet Hastanesi
37.024603049999996;37.98677034569458;Birecik Devlet Hastanesi
37.0266844;35.8192307;Ceyhan Devlet Hastanesi
37.027923099999995;35.3499947938038;Adana Şehir Hastanesi
37.035544900000005;35.306635687092694;Özel Avrupa Hospital Hastanesi
37.0448493;36.62857524019405;İslahiye Devlet Hastanesi
37.0455456;27.426581774884646;Bodrum Devlet Hastanesi
37.04728455;37.381438801735925;Düztepe Yaşam Hastanesi
37.0477776;37.33210427691449;Özel Kemal Bayındır Hastanesi
37.05348505;35.254444747414;Özel Medline Adana Hastanesi
37.05639314308079;35.36251382324771;Balcalı Hastanesi
37.0570333;37.3771729;Tam-Med Hastanesi
37.0601601;37.3791426;Özel Gaziantep Sevgi Hastanesi
37.0605052;35.280233587203384;Çukurova Devlet Hastanesi
37.0631289;37.368392512232454;Özel Hatem Hastanesi
37.0645025;37.394935;Özel Deva Hastanesi
37.0653454;37.36093516732015;25 Aralık Devlet Hastanesi
37.07219765;37.36809031782306;Gaziantep Emek Hastanesi
37.0726417;36.2461123;Osmaniye Park Hastanesi
37.07763046904279;37.36789557747768;NCR Internatıonal Hospıtal
37.08159775;30.2020798015834;Korkuteli Devlet Hastanesi
37.0840023;36.274384;Osmaniye Devlet Hastanesi
37.09155665;41.19109704390492;Nusaybin Devlet Hastanesi
37.15523225;38.77534146721142;Balıklıgöl Devlet Hastanesi
37.155402968376556;38.80424064887794;Özel Nev Hastanesi
37.15965325;38.79058944666633;Özel Meydan Hastanesi
37.1655523;28.36623185939066;Muğla Eğitim ve Araştırma Hastanesi
37.1731904;33.2226255;Karaman Selçuklu Hastanesi
37.1736971;38.81365913628103;Özel Şanmed Hastanesi
37.1774785;28.37161443674446;Muğla Yücelen Hastanesi
37.1836064;38.8126487070121;Şanlıurfa Eğitim ve Araştırma Hastanesi
37.1836064;38.8126487070121;Şanlıurfa Mehmet Akif İnan Hastanesi
37.18436965;36.73322448480833;Nurdağı Devlet Hastanesi
37.18588724999999;40.59805261027054;Özel İpekyolu Hastanesi
37.18932385;32.227107152375;Bozkır Devlet Hastanesi
37.21105875;39.77114061986886;Ceylanpınar Devlet Hastanesi
37.21105875;39.77114061986886;Viranşehir Devlet Hastanesi
37.21400185;28.36877957209368;Menteşe Devlet Hastanesi
37.2160449;38.798355331647706;Metrolife Hastanesi
37.2191505;38.79691065;Şanlıurfa Lotus Hastanesi
37.226693049999994;40.625225062783024;Kızıltepe Devlet Hastanesi
37.229908949999995;37.947084925766156;Halfeti Devlet Hastanesi
37.2441844;36.46101309458271;Düziçi Devlet Hastanesi
37.251986163122545;35.648433157838745;İmamoğlu Devlet Hastanesi
37.2540142;35.061111562612155;Karaisalı Devlet Hastanesi
37.259364399999995;42.45551489114219;Silopi Devlet Hastanesi
37.306065700000005;44.57268832968545;Şemdinli Devlet Hastanesi
37.3074734;27.781581235084783;Özel İzan Sağlık Hastanesi
37.314828750000004;42.19321836047132;Cizre Devlet Hastanesi
37.325554600000004;40.72089521981997;Mardin Park Hastanesi
37.33308585;27.762193815996614;Milas 75. Yıl Devlet Hastanesi
37.33673475;40.70625962087607;Mardin Devlet Hastanesi
37.3378592;28.138865056645514;Yatağan Devlet Hastanesi
37.3398624;41.900662821780536;İdil Devlet Hastanesi
37.34532075;36.097684157724885;Kadirli Devlet Hastanesi
37.37147555;27.2759196081429;Didim Devlet Hastanesi
37.3726786;40.271427549048376;Derik Devlet Hastanesi
37.39019725;36.86658168788652;Türkoğlu Devlet Hastanesi
37.3991415;40.94338338359574;Mardin Ömerli Devlet Hastanesi
37.41043165;41.351939915147724;Midyat Devlet Hastanesi
37.42817235;29.335188432572494;Acıpayam Devlet Hastanesi
37.42911665;31.831435134985448;Seydişehir Devlet Hastanesi
37.43995634755607;28.848783880631576;Denizli Kale Devlet Hastanesi
37.4496016;35.807339027479884;Özel Kalepark Hastanesi
37.45679235;30.592335245865204;Lider Hastanesi
37.4579317;30.590201271882492;Bucak Devlet Hastanesi
37.4603163;34.87346705463362;Pozantı Devlet Hastanesi
37.4603163;34.87346705463362;Alpu Devlet Hastanesi
37.4650145;35.82513462291166;Feke Devlet Hastanesi
37.4650145;35.82513462291166;Kozan Devlet Hastanesi
37.4650145;35.82513462291166;Türkeli Devlet Hastanesi
37.46935245;34.044556459241754;Konya Ereğli Devlet Hastanesi
37.46935245;34.044556459241754;Ereğli Anadolu Hastanesi
37.5029728;37.004337629787585;Kahramanmaraş Şehir Hastanesi
37.5174621;42.44139345306402;Şırnak Devlet Hastanesi
37.54511465;40.880050451291225;Savur Devlet Hastanesi
37.54524682716412;35.40549736092928;Aladağ Devlet Hastanesi
37.5511458;34.485156269271044;Ulukışla Devlet Hastanesi
37.567533100000006;41.38592702421687;Gercüş Devlet Hastanesi
37.5680126;44.22793223526903;Yüksekova Devlet Hastanesi
37.569989250000006;43.15961970386288;Beytüşşebap Devlet Hastanesi
37.57241415;32.745877490881156;Çumra Devlet Hastanesi
37.572770399999996;43.732849719986206;Hakkari Devlet Hastanesi
37.5728266;36.924564;Özel Uğur Göz Hastanesi
37.574724;36.921295365230606;Megapark Hastanesi
